datetime_key, date_key, hour_key, season_key, weather_key, holiday_flag, workingday_flag, temperature, feeling_temp, humidity, windspeed, casual, registered, total_count
  2011011107, 20110111,        7,          1,           2,            0,               1,        0.16,       0.2273,     0.55,    0.0   ,      2,         97,          99
  2011011108, 20110111,        8,          1,           2,            0,               1,        0.18,       0.2121,     0.51,    0.0896,      3,        214,         217
  2011011109, 20110111,        9,          1,           2,            0,               1,        0.18,       0.197 ,     0.51,    0.1642,      3,        127,         130
  2011011110, 20110111,       10,          1,           2,            0,               1,        0.2 ,       0.2121,     0.51,    0.1642,      3,         51,          54
  2011011111, 20110111,       11,          1,           2,            0,               1,        0.2 ,       0.2121,     0.47,    0.1343,      4,         31,          35
  2011011112, 20110111,       12,          1,           2,            0,               1,        0.2 ,       0.2273,     0.51,    0.1045,      2,         55,          57
  2011011113, 20110111,       13,          1,           2,            0,               1,        0.2 ,       0.2273,     0.59,    0.0896,      6,         46,          52
  2011011114, 20110111,       14,          1,           2,            0,               1,        0.2 ,       0.2273,     0.59,    0.0896,      3,         60,          63
  2011011115, 20110111,       15,          1,           2,            0,               1,        0.16,       0.197 ,     0.8 ,    0.0896,      2,         45,          47
  2011011116, 20110111,       16,          1,           2,            0,               1,        0.16,       0.1515,     0.86,    0.2239,      4,         72,          76
  2011011117, 20110111,       17,          1,           2,            0,               1,        0.16,       0.1515,     0.86,    0.2239,      6,        130,         136
  2011011118, 20110111,       18,          1,           3,            0,               1,        0.16,       0.1818,     0.93,    0.1045,      1,         94,          95
  2011011119, 20110111,       19,          1,           3,            0,               1,        0.16,       0.2273,     0.93,    0.0   ,      0,         51,          51
  2011011120, 20110111,       20,          1,           3,            0,               1,        0.16,       0.1515,     0.93,    0.194 ,      0,         32,          32
  2011011121, 20110111,       21,          1,           3,            0,               1,        0.16,       0.197 ,     0.86,    0.0896,      0,         20,          20
  2011011122, 20110111,       22,          1,           3,            0,               1,        0.16,       0.1818,     0.93,    0.1045,      1,         28,          29
  2011011123, 20110111,       23,          1,           3,            0,               1,        0.16,       0.197 ,     0.93,    0.0896,      1,         18,          19
  2011011200, 20110112,        0,          1,           2,            0,               1,        0.16,       0.197 ,     0.86,    0.0896,      0,          7,           7
  2011011201, 20110112,        1,          1,           2,            0,               1,        0.16,       0.1818,     0.86,    0.1045,      0,          6,           6
  2011011202, 20110112,        2,          1,           1,            0,               1,        0.14,       0.1515,     0.86,    0.1343,      0,          1,           1
  2011011205, 20110112,        5,          1,           1,            0,               1,        0.14,       0.1515,     0.86,    0.1642,      0,          5,           5
  2011011206, 20110112,        6,          1,           1,            0,               1,        0.12,       0.1515,     0.93,    0.1343,      0,         16,          16
  2011011207, 20110112,        7,          1,           1,            0,               1,        0.14,       0.1515,     0.69,    0.1343,      0,         54,          54
  2011011208, 20110112,        8,          1,           1,            0,               1,        0.16,       0.1667,     0.59,    0.1642,      3,        125,         128
  2011011209, 20110112,        9,          1,           1,            0,               1,        0.16,       0.1364,     0.59,    0.3284,      3,         78,          81
  2011011210, 20110112,       10,          1,           1,            0,               1,        0.18,       0.1818,     0.55,    0.2239,      0,         39,          39
